Asymptotically Optimal Lazy Lifelong Sampling-based Algorithm for Efficient Motion Planning in Dynamic Environments,"HUANG, LU; Jing, Xingjian",https://arxiv.org/abs/2409.06521,"The paper introduces an asymptotically optimal lifelong sampling-based path planning algorithm that combines the merits of lifelong planning algorithms and lazy search algorithms for rapid replanning in dynamic environments where edge evaluation is expensive. By evaluating only sub-path candidates for the optimal solution, the algorithm saves considerable evaluation time and thereby reduces the overall planning cost. It employs a novel informed rewiring cascade to efficiently repair the search tree when the underlying search graph changes. Simulation results demonstrate that the algorithm outperforms various state-of-the-art sampling-based planners in addressing both static and dynamic motion planning problems."
Evaluating Gait Symmetry with a Smart Robotic Walker: A Novel Approach to Mobility Assessment,"Abdollah Chalaki, Mahdi; Soleymani, Abed; Li, Xingyu; Mushahwar, Vivian K.; Tavakoli, Mahdi",https://arxiv.org/abs/2408.12005,"Gait asymmetry, a consequence of various neurological or physical conditions such as aging and stroke, detrimentally impacts bipedal locomotion, causing biomechanical alterations, increasing the risk of falls and reducing quality of life. Addressing this critical issue, this paper introduces a novel diagnostic method for gait symmetry analysis through the use of an assistive robotic Smart Walker equipped with an innovative asymmetry detection scheme. This method analyzes sensor measurements capturing the interaction torque between user and walker. By applying a seasonal-trend decomposition tool, we isolate gait-specific patterns within these data, allowing for the estimation of stride durations and calculation of a symmetry index. Through experiments involving 5 experimenters, we demonstrate the Smart Walker's capability in detecting and quantifying gait asymmetry by achieving an accuracy of 84.9% in identifying asymmetric cases in a controlled testing environment. Further analysis explores the classification of these asymmetries based on their underlying causes, providing valuable insights for gait assessment. The results underscore the potential of the device as a precise, ready-to-use monitoring tool for personalized rehabilitation, facilitating targeted interventions for enhanced patient outcomes."
Flexible and Topological Consistent Local Replanning for Multirotors,"Wang, Dong; Ye, Hongkai; Pan, Neng; Huang, Jinxin; Zhang, Bangyan; Mao, Yinian; Huang, Guoquan; Xu, Chao; Gao, Fei",,
Design and Modeling of a Thin-walled Multi-segment Continuum Robotic Bronchoscope,"Bian, Gui-Bin; Zhang, Mingyang; Ye, Qiang; Ren, Han; Zhai, Yu-Peng; Li, Zhen",,
Safe multi-agent reinforcement learning for bimanual dexterous manipulation,"Zhan, Weishu; Chin, Peter",,
Small Multi-Rotor UAV Oriented Direct Thrust Sensor Based on Lightweight Barometers,"Jiang, Han; Chang, Yanchun; yang, liying; He, Yuqing",,
A Closed-loop Control for Lower Limb Exoskeleton Considering Overall Deformations: A Simple and Direct Application Method,"Li, Feng; Yang, Ming; Chen, ziqiang; Luan, Mengbo; Tian, Dingkui; Wu, Xinyu",,
Development of a Throwbot with Shock Absorption Structure,"Keum, Jaeyeong; Kim, Jaemin; Lee, Changgi; Lim, Seunghyun; Ju, Insung; Yun, Dongwon",,
Answerability Fields: Answerable Location Estimation via Diffusion Models,"Azuma, Daichi; Miyanishi, Taiki; Kurita, Shuhei; Sakamoto, Koya; Kawanabe, Motoaki",https://arxiv.org/abs/2407.18497,"In an era characterized by advancements in artificial intelligence and robotics, enabling machines to interact with and understand their environment is a critical research endeavor. In this paper, we propose Answerability Fields, a novel approach to predicting answerability within complex indoor environments. Leveraging a 3D question answering dataset, we construct a comprehensive Answerability Fields dataset, encompassing diverse scenes and questions from ScanNet. Using a diffusion model, we successfully infer and evaluate these Answerability Fields, demonstrating the importance of objects and their locations in answering questions within a scene. Our results showcase the efficacy of Answerability Fields in guiding scene-understanding tasks, laying the foundation for their application in enhancing interactions between intelligent agents and their environments."
Path-Parameterised RRTs for Underactuated Systems,"Abood, Damian; Manchester, Ian",https://arxiv.org/abs/2409.05278,"We present a sample-based motion planning algorithm specialised to a class of underactuated systems using path parameterisation. The structure this class presents under a path parameterisation enables the trivial computation of dynamic feasibility along a path. Using this, a specialised state-based steering mechanism within an RRT motion planning algorithm is developed, enabling the generation of both geometric paths and their time parameterisations without introducing excessive computational overhead. We find with two systems that our algorithm computes feasible trajectories with higher rates of success and lower mean computation times compared to existing approaches."
Grid-based Submap Joining: An Efficient Algorithm for Simultaneously Optimizing Global Occupancy Map and Local Submap Frames,"Wang, Yingyu; Zhao, Liang; Huang, Shoudong",,
3D Affordance Keypoint Detection for Robotic Manipulation,"Liu, Zhiyang; Zhao, Ruiteng; Zhou, Lei; Yuan, Chengran; Wu, Yuwei; Guo, Sheng; Zhang, Zhengshen; Liu, Chenchen; Ang Jr, Marcelo H",,
CATOA:Cooperative Calibration of Timestamp Measurements for Distributed Multi-Robot Localization,"Wen, Feiyang; Zhao, Hanying; Jincheng, Yu; Cui, Shulin; Shen, Yuan",,
DarkGS: Learning Neural Illumination and 3D Gaussians Relighting for Robotic Exploration in the Dark,"Zhang, Tianyi; Huang, Kaining; Zhi, Weiming; Johnson-Roberson, Matthew",https://arxiv.org/abs/2403.10814,"Humans have the remarkable ability to construct consistent mental models of an environment, even under limited or varying levels of illumination. We wish to endow robots with this same capability. In this paper, we tackle the challenge of constructing a photorealistic scene representation under poorly illuminated conditions and with a moving light source. We approach the task of modeling illumination as a learning problem, and utilize the developed illumination model to aid in scene reconstruction. We introduce an innovative framework that uses a data-driven approach, Neural Light Simulators (NeLiS), to model and calibrate the camera-light system. Furthermore, we present DarkGS, a method that applies NeLiS to create a relightable 3D Gaussian scene model capable of real-time, photorealistic rendering from novel viewpoints. We show the applicability and robustness of our proposed simulator and system in a variety of real-world environments."
FI-SLAM: Feature Fusion and Instance Reconstruction for Neural Implicit SLAM,"Wang, Xingshuo; Zhang, Yunzhou; Zhang, Zhiyao; Wang, Mengting; Li, Zhiteng; Chen, Xuanhua",,
Multi-Fov-Constrained Trajectory Planning for Multirotor Safe Landing,"Wang, Dong; Wang, Jingping; He, Suqin; Huang, Jinxin; Zhang, Bangyan; Mao, Yinian; Huang, Guoquan; Xu, Chao; Gao, Fei",,
ViSaRL: Visual Reinforcement Learning Guided by Human Saliency,"Liang, Anthony; B&#305;y&#305;k, Erdem; Thomason, Jesse",https://arxiv.org/abs/2403.10940,"Training robots to perform complex control tasks from high-dimensional pixel input using reinforcement learning (RL) is sample-inefficient, because image observations are comprised primarily of task-irrelevant information. By contrast, humans are able to visually attend to task-relevant objects and areas. Based on this insight, we introduce Visual Saliency-Guided Reinforcement Learning (ViSaRL). Using ViSaRL to learn visual representations significantly improves the success rate, sample efficiency, and generalization of an RL agent on diverse tasks including DeepMind Control benchmark, robot manipulation in simulation and on a real robot. We present approaches for incorporating saliency into both CNN and Transformer-based encoders. We show that visual representations learned using ViSaRL are robust to various sources of visual perturbations including perceptual noise and scene variations. ViSaRL nearly doubles success rate on the real-robot tasks compared to the baseline which does not use saliency."
Enhancing Exploratory Capability of Visual Navigation Using Uncertainty of Implicit Scene Representation,"Wang, Yichen; Liu, Qiming; Liu, Zhe; Wang, Hesheng",,
Novel Multi-port Output Twisted String Actuator with Self-differential Mechanism: Hand Glove Application,"Wei, Dunwen; Cui, Chenguang; Yu, Haitao; Gao, Tao; Hussain, Sajjad; Ficuciello, Fanny",,
Geometry-aided Underwater 3D Mapping Using Side-scan Sonar,"Yang, Yiqiao; Pang, Chenglin; Wu, Chengdong; Fang, Zheng",,
A High-Performance Anthropomorphic Robotic Arm for Household Applications,"Liu, Tianliang; Yang, Sicheng; Li, Jingchen; Chen, Xiangchi; WANG, Shuai; Teng, Xiao; Lee, Wang Wei; LI, XIONG; Zheng, Yu",,
Pseudo-Domain Adversarial Networks with Electrical Impedance Tomography for Electrode Offset Error,"Xu, Gengchen; Chen, Haofeng; Yang, Xuanxuan; ma, gang; Wang, Xiaojie",,
Temporal Attention for Cross-View Sequential Image Localization,"Yuan, Dong; Maire, Frederic; Dayoub, Feras",https://arxiv.org/abs/2408.15569,"This paper introduces a novel approach to enhancing cross-view localization, focusing on the fine-grained, sequential localization of street-view images within a single known satellite image patch, a significant departure from traditional one-to-one image retrieval methods. By expanding to sequential image fine-grained localization, our model, equipped with a novel Temporal Attention Module (TAM), leverages contextual information to significantly improve sequential image localization accuracy. Our method shows substantial reductions in both mean and median localization errors on the Cross-View Image Sequence (CVIS) dataset, outperforming current state-of-the-art single-image localization techniques. Additionally, by adapting the KITTI-CVL dataset into sequential image sets, we not only offer a more realistic dataset for future research but also demonstrate our model's robust generalization capabilities across varying times and areas, evidenced by a 75.3% reduction in mean distance error in cross-view sequential image localization."
Multi-modal Motion Prediction using Temporal Ensembling with Learning-based Aggregation,"Hong, Kai-Yin; Wang, Chieh-Chih; Lin, Wen-Chieh",,
DoReMi: Grounding Language Model by Detecting and Recovering from Plan-Execution Misalignment,"Guo, Yanjiang; Wang, Yen-Jen; Zha, Lihan; Chen, Jianyu",https://arxiv.org/abs/2307.00329,"Large language models (LLMs) encode a vast amount of semantic knowledge and possess remarkable understanding and reasoning capabilities. Previous work has explored how to ground LLMs in robotic tasks to generate feasible and executable textual plans. However, low-level execution in the physical world may deviate from the high-level textual plan due to environmental perturbations or imperfect controller design. In this paper, we propose \textbf{DoReMi}, a novel language model grounding framework that enables immediate Detection and Recovery from Misalignments between plan and execution. Specifically, we leverage LLMs to play a dual role, aiding not only in high-level planning but also generating constraints that can indicate misalignment during execution. Then vision language models (VLMs) are utilized to detect constraint violations continuously. Our pipeline can monitor the low-level execution and enable timely recovery if certain plan-execution misalignment occurs. Experiments on various complex tasks including robot arms and humanoid robots demonstrate that our method can lead to higher task success rates and shorter task completion times. Videos of DoReMi are available at \url{https://sites.google.com/view/doremi-paper}."
SURESTEP: An Uncertainty-Aware Trajectory Optimization Framework to Enhance Visual Tool Tracking for Robust Surgical Automation,"Shinde, Nikhil; Chiu, Zih-Yun; Richter, Florian; Lim, Jason; Zhi, Yuheng; Herbert, Sylvia; Yip, Michael C.",https://arxiv.org/abs/2404.00123,"Inaccurate tool localization is one of the main reasons for failures in automating surgical tasks. Imprecise robot kinematics and noisy observations caused by the poor visual acuity of an endoscopic camera make tool tracking challenging. Previous works in surgical automation adopt environment-specific setups or hard-coded strategies instead of explicitly considering motion and observation uncertainty of tool tracking in their policies. In this work, we present SURESTEP, an uncertainty-aware trajectory optimization framework for robust surgical automation. We model the uncertainty of tool tracking with the components motivated by the sources of noise in typical surgical scenes. Using a Gaussian assumption to propagate our uncertainty models through a given tool trajectory, SURESTEP provides a general framework that minimizes the upper bound on the entropy of the final estimated tool distribution. We compare SURESTEP with a baseline method on a real-world suture needle regrasping task under challenging environmental conditions, such as poor lighting and a moving endoscopic camera. The results over 60 regrasps on the da Vinci Research Kit (dVRK) demonstrate that our optimized trajectories significantly outperform the un-optimized baseline."
TempBEV: Improving Learned BEV Encoders with Combined Image and BEV Space Temporal Aggregation,"Monninger, Thomas; Dokkadi, Vandana; Anwar, Md Zafar; Staab, Steffen",https://arxiv.org/abs/2404.11803,"Autonomous driving requires an accurate representation of the environment. A strategy toward high accuracy is to fuse data from several sensors. Learned Bird's-Eye View (BEV) encoders can achieve this by mapping data from individual sensors into one joint latent space. For cost-efficient camera-only systems, this provides an effective mechanism to fuse data from multiple cameras with different views. Accuracy can further be improved by aggregating sensor information over time. This is especially important in monocular camera systems to account for the lack of explicit depth and velocity measurements. Thereby, the effectiveness of developed BEV encoders crucially depends on the operators used to aggregate temporal information and on the used latent representation spaces. We analyze BEV encoders proposed in the literature and compare their effectiveness, quantifying the effects of aggregation operators and latent representations. While most existing approaches aggregate temporal information either in image or in BEV latent space, our analyses and performance comparisons suggest that these latent representations exhibit complementary strengths. Therefore, we develop a novel temporal BEV encoder, TempBEV, which integrates aggregated temporal information from both latent spaces. We consider subsequent image frames as stereo through time and leverage methods from optical flow estimation for temporal stereo encoding. Empirical evaluation on the NuScenes dataset shows a significant improvement by TempBEV over the baseline for 3D object detection and BEV segmentation. The ablation uncovers a strong synergy of joint temporal aggregation in the image and BEV latent space. These results indicate the overall effectiveness of our approach and make a strong case for aggregating temporal information in both image and BEV latent spaces."
Indoor Position Estimation Using NLoS Reflect Path by Wireless Distance Sensors,"Itsuka, Tomoya; Kurazume, Ryo",,
Robot Guided Evacuation with Viewpoint Constraints,"Gong, Chen; Meghjani, Malika; Prasetyo, Marcel Bartholomeus",,
Switching Sampling Space of Model Predictive Path-Integral Controller to Balance Efficiency and Safety in 4WIDS Vehicle Navigation,"Aoki, Mizuho; Honda, Kohei; Okuda, Hiroyuki; Suzuki, Tatsuya",https://arxiv.org/abs/2409.08648,"Four-wheel independent drive and steering vehicle (4WIDS Vehicle, Swerve Drive Robot) has the ability to move in any direction by its eight degrees of freedom (DoF) control inputs. Although the high maneuverability enables efficient navigation in narrow spaces, obtaining the optimal command is challenging due to the high dimension of the solution space. This paper presents a navigation architecture using the Model Predictive Path Integral (MPPI) control algorithm to avoid collisions with obstacles of any shape and reach a goal point. The key idea to make the problem easier is to explore the optimal control input in a reasonably reduced dimension that is adequate for navigation. Through evaluation in simulation, we found that selecting the sampling space of MPPI greatly affects navigation performance. In addition, our proposed controller which switches multiple sampling spaces according to the real-time situation can achieve balanced behavior between efficiency and safety. Source code is available at https://github.com/MizuhoAOKI/mppi_swerve_drive_ros"
SLIP Nature Embodied Robust Quadruped Robot Control,"Hong, Jin song; Yeo, Changmin; Bae, Sangjin; Hong, Jeongwoo; Oh, Sehoon",,
Advanced Liquid and Dust Detection Sensor Setup and Algorithm Based on YOLO and Feature Extraction for Commercial Autonomous Cleaning Robots,"Jung, Dae-Hwan; Hong, Hyun Seok; Park, Sahng-Gyu; Lee, Yeongrok; Lee, Woosub",,
InverseMatrixVT3D: An Efficient Projection Matrix-Based Approach for 3D Occupancy Prediction,"Ming, Zhenxing; Berrio Perez, Julie Stephany; Shan, Mao; Worrall, Stewart",https://arxiv.org/abs/2401.12422,"This paper introduces InverseMatrixVT3D, an efficient method for transforming multi-view image features into 3D feature volumes for 3D semantic occupancy prediction. Existing methods for constructing 3D volumes often rely on depth estimation, device-specific operators, or transformer queries, which hinders the widespread adoption of 3D occupancy models. In contrast, our approach leverages two projection matrices to store the static mapping relationships and matrix multiplications to efficiently generate global Bird's Eye View (BEV) features and local 3D feature volumes. Specifically, we achieve this by performing matrix multiplications between multi-view image feature maps and two sparse projection matrices. We introduce a sparse matrix handling technique for the projection matrices to optimize GPU memory usage. Moreover, a global-local attention fusion module is proposed to integrate the global BEV features with the local 3D feature volumes to obtain the final 3D volume. We also employ a multi-scale supervision mechanism to enhance performance further. Extensive experiments performed on the nuScenes and SemanticKITTI datasets reveal that our approach not only stands out for its simplicity and effectiveness but also achieves the top performance in detecting vulnerable road users (VRU), crucial for autonomous driving and road safety. The code has been made available at: https://github.com/DanielMing123/InverseMatrixVT3D"
Deeper Introspective SLAM: How to Avoid Tracking Failures Over Longer Routes?,"Naveed, Kanwal; Anjum, Muhammad Latif; Hussain, Wajahat; LEE, DONGHWAN",,
TriLoc-NetVLAD: Enhancing Long-term Place Recognition in Orchards with a Novel LiDAR-Based Approach,"Sun, Na; Fan, Zhengqiang; Qiu, Quan; Li, Tao; Feng, Qingchun; Ji, Chao; Zhao, Chunjiang",,
Dynamic SpectraFormer for Ultra-High Resolution Underwater Image Enhancement,"HU, ZHIQIANG; Yu, Tao; Huang, Shouren",,
"Design, Modelling, and Experimental Validation of a Soft Continuum Wrist Section developed for a Prosthetic Hand","Sulaiman, Shifa; MENON, MEHUL; Schetter, Francesco; Ficuciello, Fanny",,
SAID-NeRF: Segmentation-AIDed NeRF for Depth Completion of Transparent Objects,"Ummadisingu, Avinash; Choi, Jongkeum; Yamane, Koki; Masuda, Shimpei; Fukaya, Naoki; Takahashi, Kuniyuki",https://arxiv.org/abs/2403.19607,"Acquiring accurate depth information of transparent objects using off-the-shelf RGB-D cameras is a well-known challenge in Computer Vision and Robotics. Depth estimation/completion methods are typically employed and trained on datasets with quality depth labels acquired from either simulation, additional sensors or specialized data collection setups and known 3d models. However, acquiring reliable depth information for datasets at scale is not straightforward, limiting training scalability and generalization. Neural Radiance Fields (NeRFs) are learning-free approaches and have demonstrated wide success in novel view synthesis and shape recovery. However, heuristics and controlled environments (lights, backgrounds, etc) are often required to accurately capture specular surfaces. In this paper, we propose using Visual Foundation Models (VFMs) for segmentation in a zero-shot, label-free way to guide the NeRF reconstruction process for these objects via the simultaneous reconstruction of semantic fields and extensions to increase robustness. Our proposed method Segmentation-AIDed NeRF (SAID-NeRF) shows significant performance on depth completion datasets for transparent objects and robotic grasping."
Coalition Formation Game Approach for Task Allocation in Heterogeneous Multi-Robot Systems under Resource Constraints,"Zhang, Liwang; Liang, Dong; Li, Minglong; YANG, WENJING; Yang, Shaowu",,
FusionTrack: An Online 3D Multi-object Tracking Framework Based on Camera-LiDAR Fusion,"Zeng, Weizhen; Fan, Jiaqi; Tian, Xuelin; Chu, Hongqing; Gao, Bingzhao",,
Leveraging Neural Radiance Field in Descriptor Synthesis for Keypoints Scene Coordinate Regression,"Bui, Huy Hoang; Bui, Bach-Thuan; Tran, Dinh Tuan; Lee, Joo-Ho",https://arxiv.org/abs/2403.10297,"Classical structural-based visual localization methods offer high accuracy but face trade-offs in terms of storage, speed, and privacy. A recent innovation, keypoint scene coordinate regression (KSCR) named D2S addresses these issues by leveraging graph attention networks to enhance keypoint relationships and predict their 3D coordinates using a simple multilayer perceptron (MLP). Camera pose is then determined via PnP+RANSAC, using established 2D-3D correspondences. While KSCR achieves competitive results, rivaling state-of-the-art image-retrieval methods like HLoc across multiple benchmarks, its performance is hindered when data samples are limited due to the deep learning model's reliance on extensive data. This paper proposes a solution to this challenge by introducing a pipeline for keypoint descriptor synthesis using Neural Radiance Field (NeRF). By generating novel poses and feeding them into a trained NeRF model to create new views, our approach enhances the KSCR's generalization capabilities in data-scarce environments. The proposed system could significantly improve localization accuracy by up to 50% and cost only a fraction of time for data synthesis. Furthermore, its modular design allows for the integration of multiple NeRFs, offering a versatile and efficient solution for visual localization. The implementation is publicly available at: https://github.com/ais-lab/DescriptorSynthesis4Feat2Map."
VIVO: A Visual-Inertial-Velocity Odometry with Online Calibration in Challenging Condition,"Han, Fuzhang; Jia, Shenhan; Huang, Wenjun; Wang, Yue; Xiong, Rong",,
Hyp2Nav: Hyperbolic Planning and Curiosity for Crowd Navigation,"D'Amely di Melendugno, Guido Maria; Flaborea, Alessandro; Mettes, Pascal; Galasso, Fabio",https://arxiv.org/abs/2407.13567,"Autonomous robots are increasingly becoming a strong fixture in social environments. Effective crowd navigation requires not only safe yet fast planning, but should also enable interpretability and computational efficiency for working in real-time on embedded devices. In this work, we advocate for hyperbolic learning to enable crowd navigation and we introduce Hyp2Nav. Different from conventional reinforcement learning-based crowd navigation methods, Hyp2Nav leverages the intrinsic properties of hyperbolic geometry to better encode the hierarchical nature of decision-making processes in navigation tasks. We propose a hyperbolic policy model and a hyperbolic curiosity module that results in effective social navigation, best success rates, and returns across multiple simulation settings, using up to 6 times fewer parameters than competitor state-of-the-art models. With our approach, it becomes even possible to obtain policies that work in 2-dimensional embedding spaces, opening up new possibilities for low-resource crowd navigation and model interpretability. Insightfully, the internal hyperbolic representation of Hyp2Nav correlates with how much attention the robot pays to the surrounding crowds, e.g. due to multiple people occluding its pathway or to a few of them showing colliding plans, rather than to its own planned route. The code is available at https://github.com/GDam90/hyp2nav."
Visual Perception System for Autonomous Driving,"Zhang, Qi; Gou, Siyuan; Li, Wenbin",https://arxiv.org/abs/2303.02257,"The recent surge in interest in autonomous driving stems from its rapidly developing capacity to enhance safety, efficiency, and convenience. A pivotal aspect of autonomous driving technology is its perceptual systems, where core algorithms have yielded more precise algorithms applicable to autonomous driving, including vision-based Simultaneous Localization and Mapping (SLAMs), object detection, and tracking algorithms. This work introduces a visual-based perception system for autonomous driving that integrates trajectory tracking and prediction of moving objects to prevent collisions, while addressing autonomous driving's localization and mapping requirements. The system leverages motion cues from pedestrians to monitor and forecast their movements and simultaneously maps the environment. This integrated approach resolves camera localization and the tracking of other moving objects in the scene, subsequently generating a sparse map to facilitate vehicle navigation. The performance, efficiency, and resilience of this approach are substantiated through comprehensive evaluations of both simulated and real-world datasets."
Density-aware Domain Generalization for LiDAR Semantic Segmentation,"Kim, Jaeyeul; Woo, Jungwan; Shin, Ukcheol; Oh, Jean; Im, Sunghoon",,
Thermal Ablation Therapy Control with Tissue Necrosis-driven Temperature Feedback Enabled by Neural State Space Model with Extended Kalman Filter,"Murakami, Ryo; Mori, Satoshi; Zhang, Haichong",,
Saturation in the Null-Space (SNS) for Tele-operated Surgery: Prioritized Motion Control for RCM and Joint Limit Constraints,"KANA, SREEKANTH; Pérez Arias, Antonia; Kahlau, Robert; Kanajar, Pavan; Sharma, Shashank",,
Event-Free Moving Object Segmentation from Moving Ego Vehicle,"Zhou, Zhuyun; Wu, Zongwei; Paudel, Danda Pani; Boutteau, Rémi; Yang, Fan; Van Gool, Luc; Timofte, Radu; Ginhac, Dominique",https://arxiv.org/abs/2305.00126,"Moving object segmentation (MOS) in dynamic scenes is challenging for autonomous driving, especially for sequences obtained from moving ego vehicles. Most state-of-the-art methods leverage motion cues obtained from optical flow maps. However, since these methods are often based on optical flows that are pre-computed from successive RGB frames, this neglects the temporal consideration of events occurring within inter-frame and limits the practicality of these methods in real-life situations. To address these limitations, we propose to exploit event cameras for better video understanding, which provide rich motion cues without relying on optical flow. To foster research in this area, we first introduce a novel large-scale dataset called DSEC-MOS for moving object segmentation from moving ego vehicles. Subsequently, we devise EmoFormer, a novel network able to exploit the event data. For this purpose, we fuse the event prior with spatial semantic maps to distinguish moving objects from the static background, adding another level of dense supervision around our object of interest - moving ones. Our proposed network relies only on event data for training but does not require event input during inference, making it directly comparable to frame-only methods in terms of efficiency and more widely usable in many application cases. An exhaustive comparison with 8 state-of-the-art video object segmentation methods highlights a significant performance improvement of our method over all other methods. Project Page: https://github.com/ZZY-Zhou/DSEC-MOS."
HeLiMOS: A Dataset for Moving Object Segmentation in 3D Point Clouds From Heterogeneous LiDAR Sensors,"LIM, HYUNGTAE; Jang, Seoyeon; Mersch, Benedikt; Behley, Jens; Myung, Hyun; Stachniss, Cyrill",https://arxiv.org/abs/2408.06328,"Moving object segmentation (MOS) using a 3D light detection and ranging (LiDAR) sensor is crucial for scene understanding and identification of moving objects. Despite the availability of various types of 3D LiDAR sensors in the market, MOS research still predominantly focuses on 3D point clouds from mechanically spinning omnidirectional LiDAR sensors. Thus, we are, for example, lacking a dataset with MOS labels for point clouds from solid-state LiDAR sensors which have irregular scanning patterns. In this paper, we present a labeled dataset, called \textit{HeLiMOS}, that enables to test MOS approaches on four heterogeneous LiDAR sensors, including two solid-state LiDAR sensors. Furthermore, we introduce a novel automatic labeling method to substantially reduce the labeling effort required from human annotators. To this end, our framework exploits an instance-aware static map building approach and tracking-based false label filtering. Finally, we provide experimental results regarding the performance of commonly used state-of-the-art MOS approaches on HeLiMOS that suggest a new direction for a sensor-agnostic MOS, which generally works regardless of the type of LiDAR sensors used to capture 3D point clouds. Our dataset is available at https://sites.google.com/view/helimos."
Learning dynamics models for velocity estimation in autonomous racing,"W&#281;grzynowski, Jan; Czechmanowski, Grzegorz; Kicki, Piotr; Walas, Krzysztof, Tadeusz",https://arxiv.org/abs/2408.15610,"Velocity estimation is of great importance in autonomous racing. Still, existing solutions are characterized by limited accuracy, especially in the case of aggressive driving or poor generalization to unseen road conditions. To address these issues, we propose to utilize Unscented Kalman Filter (UKF) with a learned dynamics model that is optimized directly for the state estimation task. Moreover, we propose to aid this model with the online-estimated friction coefficient, which increases the estimation accuracy and enables zero-shot adaptation to the new road conditions. To evaluate the UKF-based velocity estimator with the proposed dynamics model, we introduced a publicly available dataset of aggressive manoeuvres performed by an F1TENTH car, with sideslip angles reaching 40°. Using this dataset, we show that learning the dynamics model through UKF leads to improved estimation performance and that the proposed solution outperforms state-of-the-art learning-based state estimators by 17% in the nominal scenario. Moreover, we present unseen zero-shot adaptation abilities of the proposed method to the new road surface thanks to the use of the proposed learning-based tire dynamics model with online friction estimation."
An Adaptive Coordination System based on Functional Expressions of Robots and Environment Understanding,"Kato, Yuki; Yoshida, Takahiro; Sueoka, Yuichiro; Osuka, Koichi; Yajima, Ryosuke; Nagatani, Keiji; Asama, Hajime",,
TivNe-SLAM: Dynamic Mapping and Tracking via Time-Varying Neural Radiance Fields,"Duan, Chengyao; Yang, Zhiliu",https://arxiv.org/abs/2310.18917,"Previous attempts to integrate Neural Radiance Fields (NeRF) into the Simultaneous Localization and Mapping (SLAM) framework either rely on the assumption of static scenes or require the ground truth camera poses, which impedes their application in real-world scenarios. This paper proposes a time-varying representation to track and reconstruct the dynamic scenes. Firstly, two processes, a tracking process and a mapping process, are maintained simultaneously in our framework. In the tracking process, all input images are uniformly sampled and then progressively trained in a self-supervised paradigm. In the mapping process, we leverage motion masks to distinguish dynamic objects from the static background, and sample more pixels from dynamic areas. Secondly, the parameter optimization for both processes is comprised of two stages: the first stage associates time with 3D positions to convert the deformation field to the canonical field. The second stage associates time with the embeddings of the canonical field to obtain colors and a Signed Distance Function (SDF). Lastly, we propose a novel keyframe selection strategy based on the overlapping rate. Our approach is evaluated on two synthetic datasets and one real-world dataset, and the experiments validate that our method achieves competitive results in both tracking and mapping when compared to existing state-of-the-art NeRF-based dynamic SLAM systems."
Hierarchical Search-Based Cooperative Motion Planning,"Wu, Yuchen; Yang, Yifan; Xu, Gang; Cao, Junjie; Chen, Yansong; Wen, Licheng; Liu, Yong",,
Thermal-NeRF: Neural Radiance Fields from an Infrared Camera,"YE, Tianxiang; Wu, Qi; DENG, Junyuan; Liu, Guoqing; Liu, Liu; Xia, Songpengcheng; Pang, Liang; Yu, Wenxian; Pei, Ling",https://arxiv.org/abs/2403.10340,"In recent years, Neural Radiance Fields (NeRFs) have demonstrated significant potential in encoding highly-detailed 3D geometry and environmental appearance, positioning themselves as a promising alternative to traditional explicit representation for 3D scene reconstruction. However, the predominant reliance on RGB imaging presupposes ideal lighting conditions: a premise frequently unmet in robotic applications plagued by poor lighting or visual obstructions. This limitation overlooks the capabilities of infrared (IR) cameras, which excel in low-light detection and present a robust alternative under such adverse scenarios. To tackle these issues, we introduce Thermal-NeRF, the first method that estimates a volumetric scene representation in the form of a NeRF solely from IR imaging. By leveraging a thermal mapping and structural thermal constraint derived from the thermal characteristics of IR imaging, our method showcasing unparalleled proficiency in recovering NeRFs in visually degraded scenes where RGB-based methods fall short. We conduct extensive experiments to demonstrate that Thermal-NeRF can achieve superior quality compared to existing methods. Furthermore, we contribute a dataset for IR-based NeRF applications, paving the way for future research in IR NeRF reconstruction."
A Multi-DoF Anthropomorphic Hand with Integrated Tactile Feedback for Grasping and Manipulation in Human Environments,"Yang, Sicheng; Lee, Wang Wei; Zhang, Zhong; Xiong, youda; Liang, Jiaming; Lu, Peng; ZHU, YONGHUI; Liu, Tianliang; Li, Jingchen; Wang, Rui; LI, XIONG; Zheng, Yu",,
Learning a Shape-Conditioned Agent for Purely Tactile In-Hand Manipulation of Various Objects,"Pitz, Johannes; Röstel, Lennart; Sievers, Leon; Burschka, Darius; Bäuml, Berthold",https://arxiv.org/abs/2407.18834,"Reorienting diverse objects with a multi-fingered hand is a challenging task. Current methods in robotic in-hand manipulation are either object-specific or require permanent supervision of the object state from visual sensors. This is far from human capabilities and from what is needed in real-world applications. In this work, we address this gap by training shape-conditioned agents to reorient diverse objects in hand, relying purely on tactile feedback (via torque and position measurements of the fingers' joints). To achieve this, we propose a learning framework that exploits shape information in a reinforcement learning policy and a learned state estimator. We find that representing 3D shapes by vectors from a fixed set of basis points to the shape's surface, transformed by its predicted 3D pose, is especially helpful for learning dexterous in-hand manipulation. In simulation and real-world experiments, we show the reorientation of many objects with high success rates, on par with state-of-the-art results obtained with specialized single-object agents. Moreover, we show generalization to novel objects, achieving success rates of $\sim$90% even for non-convex shapes."
